brand,category,date,discount,id_product,name,perc_discount,price,price_discount
Dustin,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001004285397420,Chino de hombre classic,0.0,29.95,29.95
Studio Classics,"Moda hombre,Ropa,Polos",2022-04-11,12.0,001013625302016,Polo de hombre de manga larga,30.0,39.99,27.99
Green Coast,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001025013101123,Jersey de hombre amarillo con cuello caja,20.0,22.99,18.39
Studio Classics,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,10.8,001013626102514,Jersey de hombre con cuello pico,30.0,35.99,25.19
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313133,Jersey de hombre con cuello caja,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514420,Camiseta de hombre con algodón BCI de manga corta,0.0,6.99,6.99
Easy Wear,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001051909505425,Polo de hombre de manga corta,0.0,17.99,17.99
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313232,Jersey de hombre con cuello pico,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001051902112344,Camisa Oxford de hombre slim lisa,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con cremallera",2022-04-11,4.6,001051901606510,Chaqueta deportiva de hombre con capucha,20.0,22.99,18.39
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000410706949,Camisa Essential oxford fácil plancha de hombre classic,0.0,29.95,29.95
Dustin,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001004285401230,Pantalón corto Essentials de hombre liso,0.0,29.95,29.95
Paul & Shark,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001067853202751,Bermuda de hombre Paul & Shark lisa blanca,0.0,110.0,110.0
Skydiver,"Moda hombre,Ropa",2022-04-11,0.0,8435622900865,Camisa de hombre blanca con manga larga,0.0,69.0,69.0
Studio Classics,"Moda hombre,Ropa,Polos",2022-04-11,12.0,001013625302024,Polo de hombre de manga larga,30.0,39.99,27.99
GAP,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001085561500332,Sudadera de hombre azul marino con capucha,0.0,49.95,49.95
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514693,Camiseta de hombre en manga corta,0.0,6.99,6.99
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000410706774,Camisa de lino de hombre classic lisa,0.0,49.95,49.95
Studio Classics,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001013685209705,Polo piqué de hombre de manga corta,0.0,25.99,25.99
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514602,Camiseta de hombre con algodón BCI de manga corta,0.0,6.99,6.99
Jack & Jones,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,10.5,001012260218149,Sudadera de hombre,30.0,34.99,24.49
Easy Wear,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001051901700602,Pantalón deportivo corto de hombre,0.0,17.99,17.99
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000410706824,Camisa oxford fácil plancha de hombre classic lisa,0.0,39.95,39.95
Studio Classics,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,10.8,001013626102522,Jersey de hombre con cuello pico,30.0,35.99,25.19
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313125,Jersey de hombre con cuello caja,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313224,Jersey de hombre con cuello pico,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001051902112393,Camisa Oxford de hombre slim de rayas,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con cremallera",2022-04-11,4.6,001051901606528,Chaqueta deportiva de hombre con capucha,20.0,22.99,18.39
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000410706931,Camisa Essential oxford fácil plancha de hombre classic,0.0,29.95,29.95
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000410706758,Camisa de lino de hombre classic lisa,0.0,49.95,49.95
Dustin,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001004225222621,Pantalón cinco bolsillos de hombre classic,0.0,29.95,29.95
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310161,Chino de hombre skinny stretch,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313133,Jersey de hombre con cuello caja,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310351,Chino de hombre slim,0.0,29.99,29.99
Hackett,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000420702474,Camisa de hombre slim fit lisa blanca,0.0,79.0,79.0
Tommy Hilfiger,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001017955016450,Camiseta de hombre de negra de manga corta,0.0,44.9,44.9
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514446,Camiseta de hombre con algodón BCI de manga corta,0.0,6.99,6.99
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000413754946,Camisa Essential popelín de hombre classic de cuadros,0.0,29.95,29.95
Easy Wear,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001051909505425,Polo de hombre de manga corta,0.0,17.99,17.99
Easy Wear,"Moda hombre,Ropa,Abrigos,Plumíferos",2022-04-11,8.0,001051903804485,Plumífero ligero acolchado de hombre con capucha,20.0,39.99,31.99
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000412739591,Camisa Essential popelín de hombre classic de rayas,0.0,29.95,29.95
Hackett,"Moda hombre,Ropa,Polos",2022-04-11,0.0,5059098972657,Polo piqué de hombre slim de manga corta,0.0,85.0,85.0
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514768,Camiseta de hombre con algodón BCI en manga corta,0.0,9.99,9.99
Studio Classics,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas sin capucha",2022-04-11,12.0,001013625400299,Sudadera de hombre amarilla con cuello redondo,30.0,39.99,27.99
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514826,Camiseta panadera de hombre con algodón BCI en manga corta,0.0,9.99,9.99
Easy Wear,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001051902112351,Camisa Oxford de hombre slim lisa,0.0,29.99,29.99
Studio Classics,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001013685209721,Polo piqué de hombre de manga corta,0.0,25.99,25.99
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514578,Camiseta de hombre con algodón BCI de manga corta,0.0,6.99,6.99
Easy Wear,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001051901700636,Pantalón deportivo corto de hombre,0.0,17.99,17.99
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000410706832,Camisa oxford fácil plancha de hombre classic lisa,0.0,39.95,39.95
Dustin,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001004285397644,Chino de hombre classic,0.0,29.95,29.95
Easy Wear,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001051909505383,Polo de hombre con algodón BCI de manga corta,0.0,17.99,17.99
Studio Classics,"Moda hombre,Ropa,Camisas",2022-04-11,12.0,001013620207467,Camisa de hombre con rayas,30.0,39.99,27.99
Studio Classics,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001013619200705,Camisa de vestir de hombre lisa,0.0,39.99,39.99
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000412739427,Camisa oxford fácil plancha de hombre classic de rayas,0.0,39.95,39.95
Easy Wear,"Moda hombre,Ropa,Vaqueros",2022-04-11,0.0,001051900306625,Vaquero de hombre skinny negro,0.0,29.99,29.99
Tommy Hilfiger,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001017955016336,Camiseta de hombre verde de manga corta,0.0,44.9,44.9
Only & Sons,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001012260216077,Sudadera de hombre con capucha,0.0,24.99,24.99
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313232,Jersey de hombre con cuello pico,20.0,22.99,18.39
Studio Classics,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,10.8,001013626102522,Jersey de hombre con cuello pico,30.0,35.99,25.19
Sfera,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001056305300230,Americana de hombre azul claro,0.0,39.99,39.99
Levi's,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012241508212,Camiseta de hombre granate de manga corta,0.0,35.0,35.0
Easy Wear,"Moda hombre,Ropa,Vaqueros",2022-04-11,0.0,001051900306575,Vaquero de hombre skinny azul,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001051902112369,Camisa Oxford de hombre slim lisa,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Vaqueros",2022-04-11,0.0,001051900306567,Vaquero de hombre skinny azul,0.0,29.99,29.99
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000413754862,Camisa Essential oxford fácil plancha de hombre classic,0.0,29.95,29.95
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000412739534,Camisa Essential oxford fácil plancha de hombre classic,0.0,29.95,29.95
Tommy Jeans,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012241510101,Camiseta de hombre con algodón orgánico morada de manga corta con logo,0.0,34.9,34.9
Selected,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001012220201599,Camisa de hombre regular de cuadros,0.0,19.99,19.99
Tommy Jeans,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012240026117,Camiseta de hombre en algodón orgánico morada de manga corta con bolsillo,0.0,29.9,29.9
Dustin,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001004981124193,Polo Essential de hombre de manga corta,0.0,29.95,29.95
Tommy Jeans,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas sin capucha",2022-04-11,0.0,001012261505122,Sudadera de hombre morada estampada con logo,0.0,84.9,84.9
Polo Ralph Lauren,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001024905324984,Camisa de hombre algodón regular,0.0,119.0,119.0
Tommy Jeans,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012241509962,Camiseta de hombre morada de manga corta,0.0,39.9,39.9
Tommy Hilfiger,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001057326337508,Camisa de hombre oxford lisa regular fit con detalle logo bordado al pecho y tallas grandes,0.0,79.9,79.9
Hackett,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001052255109333,Polo piqué de hombre slim de manga corta,0.0,85.0,85.0
Dustin,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001004981123401,Polo Essential piqué de hombre classic de manga corta,0.0,29.95,29.95
Sfera,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001056130307715,Jersey de hombre rosa con cuello pico,0.0,17.99,17.99
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000432196046,Camisa polera de lino de hombre regular lisa,0.0,49.95,49.95
Selected,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001012240028717,Polo de hombre manga corta,0.0,24.99,24.99
Dustin,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001004981124201,Polo Essential de hombre de manga corta,0.0,29.95,29.95
Jack & Jones,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,12.0,001012260219279,Sudadera de hombre print,30.0,39.99,27.99
Sfera,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001056110111749,Chino de hombre slim beige,0.0,19.99,19.99
Tommy Jeans,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012241510093,Camiseta de hombre con algodón orgánico azul marino de manga corta con logo,0.0,34.9,34.9
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310112,Chino de hombre regular stretch,0.0,29.99,29.99
Altonadock,"Moda hombre,Ropa",2022-04-11,0.0,8434627219835,Sudadera de hombre de cuello redondo con logo frontal,0.0,70.0,70.0
Jack & Jones,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012240210653,Camiseta de hombre de manga corta,0.0,12.99,12.99
Timberland,"Moda hombre,Ropa",2022-04-11,0.0,0196009188181,Camiseta de hombre con logotipo bordado de manga corta,0.0,30.0,30.0
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000412739351,Camisa de lino de hombre classic de rayas,0.0,49.95,49.95
Green Coast,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001025037107288,Camiseta de hombre lila de manga corta,0.0,19.99,19.99
Altonadock,"Moda hombre,Ropa",2022-04-11,0.0,8434627217510,Camiseta de hombre de manga corta con logo,0.0,40.0,40.0
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000412645392,Camisa de vestir de hombre regular de rayas,0.0,29.95,29.95
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000480500248,Camisa bowling de lino de hombre regular lisa,0.0,49.95,49.95
Emidio Tucci,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001004981249321,Polo piqué de la colección black de hombre de manga corta,0.0,49.95,49.95
Polo Ralph Lauren,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000422703991,Camisa de hombre algodón regular fit,0.0,119.0,119.0
Green Coast,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001025086618011,Camiseta de hombre morada de manga corta,0.0,15.99,15.99
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000411621105,Camisa de popelín de hombre Dustin classic lisa lila,0.0,29.95,29.95
Timberland,"Moda hombre,Ropa",2022-04-11,0.0,0196010304235,Polo de piqué de hombre regular de algodón de manga corta,0.0,65.0,65.0
Jack & Jones,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,6.0,001012210306606,Bermuda logo de hombre,30.0,19.99,13.99
Dustin,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001004225222589,Pantalón cinco bolsillos de hombre classic,0.0,29.95,29.95
Green Coast,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001025013101099,Jersey de hombre beige con cuello caja,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313083,Jersey de hombre con cuello caja,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313208,Jersey de hombre con cuello pico,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514560,Camiseta de hombre con algodón BCI de manga corta,0.0,6.99,6.99
Dustin,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001004981505615,Camiseta de hombre de manga corta,0.0,15.95,15.95
Polo Ralph Lauren,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001024955120654,Polo de piqué de hombre regular fit,0.0,105.0,105.0
Easy Wear,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001051909505557,Polo de hombre de manga corta,0.0,22.99,22.99
Emidio Tucci,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001004981124045,Polo piqué de hombre de manga corta,0.0,39.95,39.95
Adolfo Dominguez,"Moda hombre,Ropa",2022-04-11,45.0,8433917954562,Jersey de hombre en color coral de cuello redondo,50.0,89.0,44.0
Altonadock,"Moda hombre,Ropa",2022-04-11,0.0,8434627223115,Polo de hombre de manga corta con logo bordado,0.0,60.0,60.0
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313042,Jersey de hombre con cuello caja,20.0,22.99,18.39
Only & Sons,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001012260216077,Sudadera de hombre con capucha,0.0,24.99,24.99
Sfera,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001056110111749,Chino de hombre slim beige,0.0,19.99,19.99
Easy Wear,"Moda hombre,Ropa,Pantalones,Pantalones joggers",2022-04-11,0.0,001051902310757,Jogger de hombre slim,0.0,29.99,29.99
Selected,"Moda hombre,Ropa,Pantalones,Pantalones cargo",2022-04-11,25.0,001012210105685,Pantalón cargo de hombre tapered,55.0,44.99,19.99
Jack & Jones,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012240210414,Camiseta de hombre de manga corta,0.0,9.99,9.99
Dustin,"Moda hombre,Ropa,Pantalones,Pantalones de vestir",2022-04-11,0.0,001004285110948,Pantalón de vestir de hombre Dustin classic,0.0,49.95,49.95
Dustin,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001004912509918,Jersey Essential de hombre liso con el cuello de pico,0.0,29.95,29.95
Sfera,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001056305300248,Americana de hombre beige,0.0,39.99,39.99
Dustin,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001004285397412,Chino de hombre classic,0.0,29.95,29.95
Only & Sons,"Moda hombre,Ropa,Pantalones,Pantalones joggers",2022-04-11,0.0,001012210104324,Pantalón jogger de hombre,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001051902112484,Camisa Oxford de hombre slim estampada coral,0.0,29.99,29.99
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000423708122,Camisa pinpoint non iron de hombre regular de cuadros,0.0,49.95,49.95
Timberland,"Moda hombre,Ropa",2022-04-11,0.0,0196010131152,Jersey de hombre en color naranja con cuello redondo,0.0,95.0,95.0
Pepe Jeans,"Moda hombre,Ropa",2022-04-11,0.0,8445512119512,Polo piqué de hombre de manga corta con logo bordado,0.0,39.9,39.9
Emidio Tucci,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001004281041014,Chino recto de hombre de la colección Black,0.0,69.95,69.95
Ecoalf,"Moda hombre,Ropa",2022-04-11,0.0,8445336116360,Plumífero de hombre acolchado y con capucha,0.0,183.0,183.0
Polo Ralph Lauren,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001024955031141,Camiseta de hombre cuello redondo,0.0,59.0,59.0
Green Coast,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001025014600628,Sudadera de hombre naranja con capucha,0.0,29.99,29.99
Silbon,"Moda hombre,Ropa",2022-04-11,0.0,8445165262825,Chaleco de hombre acolchado con cierre de cremallera,0.0,69.9,69.9
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000420702441,Camisa de algodón supima de hombre regular lisa,0.0,49.95,49.95
Dustin,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001004225401670,Chino de hombre regular,0.0,29.95,29.95
Dustin,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001004912509728,Jersey Essentials de hombre con el cuello redondo,0.0,29.95,29.95
Emidio Tucci,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000412739401,Camisa oxford fácil plancha de hombre classic de rayas,0.0,39.95,39.95
GAP,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas sin capucha",2022-04-11,0.0,001085561502114,Sudadera natural de hombre con cuello redondo,0.0,49.95,49.95
Jack & Jones,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001012210100405,Chino de hombre Jack & Jones slim beige,0.0,29.99,29.99
Skydiver,"Moda hombre,Ropa",2022-04-11,11.7,8435622907499,Polo de piqué de hombre en color naranja melocotón de manga corta,30.0,39.0,27.3
Polo Ralph Lauren,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001024905204897,Camisa de hombre de manga larga regular,0.0,109.0,109.0
Tommy Hilfiger,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001017955016971,Camiseta de hombre naranja de manga corta,0.0,39.9,39.9
Esprit,"Moda hombre,Ropa,Cazadoras",2022-04-11,0.0,001085250000198,Cazadora de hombre tipo bomber con materiales reciclados,0.0,79.99,79.99
Easy Wear,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001051902310484,Pantalón 5 bolsillos de hombre slim,0.0,29.99,29.99
Sfera,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001056130209150,Jersey de hombre beige con cuello caja,0.0,17.99,17.99
Jack & Jones,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,6.0,001012210307331,Pantalón deportivo corto de hombre,30.0,19.99,13.99
Only & Sons,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001012210104340,Pantalón 5 bolsillos de hombre slim beige,0.0,24.99,24.99
Emidio Tucci,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001004280119506,Chino recto de hombre,0.0,49.95,49.95
Dustin,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001004285396588,Chino de hombre Dustin classic,0.0,39.95,39.95
Jack & Jones,"Moda hombre,Ropa,Pantalones,Pantalones joggers",2022-04-11,0.0,001012210106683,Pantalones de chándal de hombre,0.0,29.99,29.99
Tommy Jeans,"Moda hombre,Ropa,Chalecos",2022-04-11,0.0,001012250401044,Chaleco de hombre verde oscuro con plumas,0.0,149.9,149.9
Tommy Hilfiger,"Moda hombre,Ropa,Chalecos",2022-04-11,0.0,001017908202397,Chaleco de hombre ligero verde,0.0,199.9,199.9
Easy Wear,"Moda hombre,Ropa,Cazadoras",2022-04-11,6.0,001051901606593,Cazadora de hombre con capucha,20.0,29.99,23.99
Tommy Jeans,"Moda hombre,Ropa,Abrigos,Plumíferos",2022-04-11,0.0,001012250202384,Plumífero de hombre verde oscuro con cremallera,0.0,169.9,169.9
Studio Classics,"Moda hombre,Ropa,Cazadoras",2022-04-11,24.0,001013622102211,Cazadora de hombre con capucha,30.0,79.99,55.99
Tommy Hilfiger,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001004920205145,Cárdigan de hombre con cremallera completa en verde,0.0,129.9,129.9
Studio Classics,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,12.0,001013626102589,Jersey de hombre verde con cuello caja,30.0,39.99,27.99
Green Coast,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001025013101115,Jersey de hombre verde claro con cuello caja,0.0,22.99,22.99
Studio Classics,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,12.0,001013626102571,Jersey de hombre verde claro con cuello caja,30.0,39.99,27.99
Studio Classics,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,10.8,001013626102480,Jersey de hombre con cuello pico,30.0,35.99,25.19
Dustin,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001004225222605,Pantalón cinco bolsillos de hombre classic,0.0,29.95,29.95
Studio Classics,"Moda hombre,Ropa,Cazadoras",2022-04-11,0.0,001013622102203,Cazadora bómber de hombre,0.0,69.99,69.99
Michael Kors,"Moda hombre,Ropa,Abrigos,Chaquetas",2022-04-11,0.0,001027675426681,Chaqueta de hombre tipo Field Jacket,0.0,299.0,299.0
Studio Classics,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,12.0,001013626102555,Jersey de hombre crudo con cuello caja,30.0,39.99,27.99
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,9.0,001051901312986,Jersery de hombre con cuello panadero,30.0,29.99,20.99
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,7.8,001051901313265,Jersey de hombre con cuello caja,30.0,25.99,18.19
Dustin,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001004225222621,Pantalón cinco bolsillos de hombre classic,0.0,29.95,29.95
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310120,Chino de hombre skinny stretch,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,4.6,001051901313117,Jersey de hombre con cuello caja,20.0,22.99,18.39
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310328,Chino de hombre slim,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514412,Camiseta de hombre con algodón BCI de manga corta,0.0,6.99,6.99
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000413754912,Camisa Essential popelín de hombre classic de cuadros,0.0,29.95,29.95
Easy Wear,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001051906514438,Camiseta de hombre con algodón BCI de manga corta,0.0,6.99,6.99
Dustin,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000413754946,Camisa Essential popelín de hombre classic de cuadros,0.0,29.95,29.95
Easy Wear,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001051909505375,Polo de hombre de manga corta,0.0,17.99,17.99
Only & Sons,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001012260216051,Sudadera de hombre con capucha,0.0,24.99,24.99
Levi's,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001012241508212,Camiseta de hombre granate de manga corta,0.0,35.0,35.0
Easy Wear,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001051902112369,Camisa Oxford de hombre slim lisa,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310112,Chino de hombre regular stretch,0.0,29.99,29.99
Studio Classics,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001013685209697,Polo de hombre de manga corta,0.0,29.99,29.99
Green Coast,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001025013101081,Jersey de hombre marrón con cuello caja,0.0,22.99,22.99
Green Coast,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,12.0,001025077105374,Jersey de hombre camel con cuello polo,30.0,39.99,27.99
Green Coast,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,9.0,001025013500019,Chaleco de punto de hombre marrón,30.0,29.99,20.99
Selected,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001012260004598,Jersey de hombre con cuello caja,0.0,39.99,39.99
Only & Sons,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001012210105982,Pantalón de hombre tapered,0.0,39.99,39.99
Dustin,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001004225222449,Pantalón cinco bolsillos de hombre classic,0.0,29.95,29.95
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310021,Chino de hombre skinny stretch,0.0,29.99,29.99
Easy Wear,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001051902310286,Chino de hombre slim,0.0,29.99,29.99
